symbol,lastPrice,priceChangePercent,quoteVolume,timestamp
FRONTUSDC,0.883,25.963,466177.0906,2025-10-31 12:48:46.902247
PEOPLETRY,0.467,-6.786,6689751.766,2025-10-31 12:48:46.902247
TRBUSDC,24.76,-4.402,570362.52522,2025-10-31 12:48:46.902247
NOTUSDT,0.000737,-6.591,1866085.614187,2025-10-31 12:48:46.902247
NOTBNB,1.353e-05,-1.313,428.06287983,2025-10-31 12:48:46.902247
NOTFDUSD,0.000742,-6.195,53726.162716,2025-10-31 12:48:46.902247
NOTTRY,0.031,-6.344,5172626.0023,2025-10-31 12:48:46.902247
ARKMUSDC,0.323,-8.757,251214.1511,2025-10-31 12:48:46.902247
ARUSDC,3.57,-7.752,603974.4598,2025-10-31 12:48:46.902247
BBUSDC,0.1057,-7.605,157281.55656,2025-10-31 12:48:46.902247
CRVUSDC,0.4921,-8.938,3695100.78589,2025-10-31 12:48:46.902247
PEOPLEUSDC,0.01108,-7.28,194513.798127,2025-10-31 12:48:46.902247
ARFDUSD,3.56,-6.069,2482.4572,2025-10-31 12:48:46.902247
ENAEUR,0.277,-23.691,531661.68125,2025-10-31 12:48:46.902247
PEPEEUR,5.67e-06,-5.97,375473.58840131,2025-10-31 12:48:46.902247
REZUSDC,0.00844,-6.534,281954.156409,2025-10-31 12:48:46.902247
TRBFDUSD,59.44,-19.019,192106.50049,2025-10-31 12:48:46.902247
USDCTRY,42.04,0.071,343848533.52,2025-10-31 12:48:46.902247
BTCMXN,2037487.0,-1.205,4224757.895549,2025-10-31 12:48:46.902247
XRPMXN,45.159,-3.57,73897.4872,2025-10-31 12:48:46.902247
ENSUSDC,14.67,-5.72,368016.9339,2025-10-31 12:48:46.902247
LDOUSDC,0.8525,-6.627,1980411.365388,2025-10-31 12:48:46.902247
NOTUSDC,0.00074,-6.21,354810.113485,2025-10-31 12:48:46.902247
NEARBRL,11.41,-6.013,198250.841,2025-10-31 12:48:46.902247
HIGHTRY,11.97,-6.484,750648.8484,2025-10-31 12:48:46.902247
PEOPLEFDUSD,0.01113,-7.018,10119.252136,2025-10-31 12:48:46.902247
TNSRUSDC,0.0524,-6.429,44789.70658,2025-10-31 12:48:46.902247
USDTCOP,3878.0,-0.052,2226386747.0,2025-10-31 12:48:46.902247
IOBTC,2.71e-06,-7.823,0.2668557,2025-10-31 12:48:46.902247
IOUSDT,0.297,-9.726,3522072.52865,2025-10-31 12:48:46.902247
IOBNB,0.000276,-5.479,9.02158067,2025-10-31 12:48:46.902247
IOFDUSD,0.298,-9.97,17828.21902,2025-10-31 12:48:46.902247
IOTRY,12.51,-9.74,11785748.5456,2025-10-31 12:48:46.902247
NOTBRL,0.03755,-28.99,1563670.17577,2025-10-31 12:48:46.902247
TRUTRY,0.748,-7.426,32124220.602,2025-10-31 12:48:46.902247
WIFEUR,0.433,-6.277,62331.08922,2025-10-31 12:48:46.902247
ZKBTC,2.7e-07,-6.897,0.02745156,2025-10-31 12:48:46.902247
ZKUSDT,0.02925,-7.99,3304988.628724,2025-10-31 12:48:46.902247
ZKFDUSD,0.02932,-8.059,94015.775083,2025-10-31 12:48:46.902247
ZKTRY,1.231,-7.997,10006881.8253,2025-10-31 12:48:46.902247
LISTAUSDT,0.2683,-3.489,2294488.77802,2025-10-31 12:48:46.902247
LISTABNB,0.0002464,0.736,19.02093814,2025-10-31 12:48:46.902247
LISTAFDUSD,0.27,-3.226,2193.56428,2025-10-31 12:48:46.902247
LISTATRY,11.35,-3.074,4387067.935,2025-10-31 12:48:46.902247
ZROBTC,1.396e-05,-5.292,3.27880816,2025-10-31 12:48:46.902247
ZROUSDT,1.528,-6.999,8087951.45009,2025-10-31 12:48:46.902247
ZROFDUSD,1.539,-6.614,111807.81202,2025-10-31 12:48:46.902247
ZROTRY,64.2,-6.957,12741259.429,2025-10-31 12:48:46.902247
LISTABRL,2.176,1.968,2298278.5085,2025-10-31 12:48:46.902247
BAKETRY,2.14,3.883,44172188.79,2025-10-31 12:48:46.902247
WIFBRL,2.66,-7.317,74650.378,2025-10-31 12:48:46.902247
ZKUSDC,0.02924,-8.108,456828.69239,2025-10-31 12:48:46.902247
ZROUSDC,1.529,-7.052,701151.45187,2025-10-31 12:48:46.902247
IOUSDC,0.297,-9.726,286543.32704,2025-10-31 12:48:46.902247
1000SATSUSDC,2.193e-05,-5.758,55669.79559582,2025-10-31 12:48:46.902247
BNXTRY,65.3,-7.073,35423657.847,2025-10-31 12:48:46.902247
ETHARS,5722025.0,-1.478,93366437.07969,2025-10-31 12:48:46.902247
GUSDT,0.00683,-3.258,380156.89689,2025-10-31 12:48:46.902247
GTRY,0.288,-2.703,774610.852,2025-10-31 12:48:46.902247
BANANABTC,0.0001111,-5.205,0.22709692,2025-10-31 12:48:46.902247
BANANAUSDT,12.13,-6.907,1500013.93538,2025-10-31 12:48:46.902247
BANANABNB,0.01107,-3.739,4.0421809,2025-10-31 12:48:46.902247
BANANAFDUSD,12.12,-6.912,1344.05411,2025-10-31 12:48:46.902247
BANANATRY,511.0,-6.581,8396927.687,2025-10-31 12:48:46.902247
RENDERBTC,2.05e-05,-5.18,0.96278627,2025-10-31 12:48:46.902247
RENDERUSDT,2.244,-6.888,7535401.10102,2025-10-31 12:48:46.902247
RENDERFDUSD,2.249,-6.719,86236.74268,2025-10-31 12:48:46.902247
RENDERUSDC,2.244,-6.927,2228835.21906,2025-10-31 12:48:46.902247
RENDERTRY,94.4,-6.903,16528905.421,2025-10-31 12:48:46.902247
RENDEREUR,1.949,-5.845,111780.64447,2025-10-31 12:48:46.902247
RENDERBRL,12.14,-6.255,91382.0657,2025-10-31 12:48:46.902247
TONBTC,1.963e-05,-1.108,0.95151535,2025-10-31 12:48:46.902247
TONUSDT,2.154,-2.754,13026640.79758,2025-10-31 12:48:46.902247
TONFDUSD,2.158,-2.793,149085.97518,2025-10-31 12:48:46.902247
TONTRY,90.6,-2.581,9163452.94,2025-10-31 12:48:46.902247
BONKBRL,7.278e-05,-3.692,140199.80515019,2025-10-31 12:48:46.902247
NOTEUR,0.00283,-53.146,339833.70056,2025-10-31 12:48:46.902247
DOGEJPY,28.61,-3.767,310000619.68,2025-10-31 12:48:46.902247
MATICJPY,54.46,-26.276,86572710.201,2025-10-31 12:48:46.902247
NEARJPY,326.5,-6.313,9908947.83,2025-10-31 12:48:46.902247
TONUSDC,2.153,-2.799,957281.55739,2025-10-31 12:48:46.902247
AAVEFDUSD,218.15,-5.444,90467.43349,2025-10-31 12:48:46.902247
DOGSUSDT,5.19e-05,-4.596,1580327.8962704,2025-10-31 12:48:46.902247
DOGSBNB,6.4e-07,-14.667,475.80813672,2025-10-31 12:48:46.902247
DOGSFDUSD,5.2e-05,-4.587,20357.1440971,2025-10-31 12:48:46.902247
DOGSTRY,0.00219,-3.947,16255554.1061,2025-10-31 12:48:46.902247
EUREURI,1.0004,0.04,2389715.75799,2025-10-31 12:48:46.902247
EURIUSDT,1.1553,-0.517,1669656.41516,2025-10-31 12:48:46.902247
DOGSBRL,0.001006,-55.368,1178722.615839,2025-10-31 12:48:46.902247
DOGSUSDC,5.19e-05,-4.771,196439.4358897,2025-10-31 12:48:46.902247
RAREBRL,0.6869,-9.642,1267793.68157,2025-10-31 12:48:46.902247
RAREUSDC,0.0329,-3.801,66302.98046,2025-10-31 12:48:46.902247
SLFBTC,1.6e-07,-70.37,6.01743492,2025-10-31 12:48:46.902247
SLFTRY,0.85,-17.476,27369807.555,2025-10-31 12:48:46.902247
SLFUSDC,0.0201,-46.113,553785.2614,2025-10-31 12:48:46.902247
SLFUSDT,0.0208,-12.236,306328.7021,2025-10-31 12:48:46.902247
AAVEUSDC,217.64,-5.44,5280544.13971,2025-10-31 12:48:46.902247
SUNTRY,0.9294,-2.076,12411469.8583,2025-10-31 12:48:46.902247
STMXTRY,0.1652,-2.249,35988423.1097,2025-10-31 12:48:46.902247
POLBNB,0.0001704,-2.629,21.54053036,2025-10-31 12:48:46.902247
POLBRL,1.005,-4.103,140629.6279,2025-10-31 12:48:46.902247
POLBTC,1.71e-06,-2.286,0.26029893,2025-10-31 12:48:46.902247
POLETH,4.871e-05,-1.337,2.33763064,2025-10-31 12:48:46.902247
POLEUR,0.1614,-4.327,80694.01037,2025-10-31 12:48:46.902247
POLFDUSD,0.187,-4.64,77012.26611,2025-10-31 12:48:46.902247
POLJPY,28.9,-3.923,13468233.701,2025-10-31 12:48:46.902247
POLTRY,7.82,-4.634,2894154.309,2025-10-31 12:48:46.902247
POLUSDC,0.1863,-4.803,575718.19747,2025-10-31 12:48:46.902247
POLUSDT,0.186,-4.908,9360317.55043,2025-10-31 12:48:46.902247
NEIROUSDT,0.0001754,-6.328,8290630.28088372,2025-10-31 12:48:46.902247
TURBOUSDT,0.002191,-7.161,2158609.009367,2025-10-31 12:48:46.902247
1MBABYDOGEUSDT,0.0009608,-4.768,2462873.5904454,2025-10-31 12:48:46.902247
CATIUSDT,0.0762,-5.342,782698.24738,2025-10-31 12:48:46.902247
CATIBNB,0.000456,-29.082,393.712664,2025-10-31 12:48:46.902247
CATIFDUSD,0.0742,-19.26,111197.68839,2025-10-31 12:48:46.902247
CATITRY,3.21,-5.03,7417364.085,2025-10-31 12:48:46.902247
1MBABYDOGEFDUSD,0.0009656,-4.387,110938.9727255,2025-10-31 12:48:46.902247
1MBABYDOGETRY,0.04045,-4.622,7199997.80564,2025-10-31 12:48:46.902247
CATIBRL,1.91,-41.572,1650358.5498,2025-10-31 12:48:46.902247
BTCEURI,94971.32,-1.082,1140039.0222668,2025-10-31 12:48:46.902247
NEIROFDUSD,0.0001761,-6.095,26559.33155075,2025-10-31 12:48:46.902247
NEIROTRY,0.00738,-6.226,37211719.30966,2025-10-31 12:48:46.902247
HMSTRUSDT,0.000382,-6.143,731461.409068,2025-10-31 12:48:46.902247
HMSTRBNB,3.87e-06,-33.619,567.20184885,2025-10-31 12:48:46.902247
HMSTRFDUSD,0.000386,-3.015,3261.348386,2025-10-31 12:48:46.902247
HMSTRTRY,0.016,-6.433,5385260.8599,2025-10-31 12:48:46.902247
EIGENBTC,8.4e-06,-12.409,1.78468494,2025-10-31 12:48:46.902247
EIGENUSDT,0.92,-14.339,22727751.14558,2025-10-31 12:48:46.902247
EIGENFDUSD,0.916,-15.028,84887.48125,2025-10-31 12:48:46.902247
EIGENTRY,38.74,-14.102,207841194.8553,2025-10-31 12:48:46.902247
NEIROBRL,0.002053,-37.976,1600947.334922,2025-10-31 12:48:46.902247
NEIROEUR,0.00034972,-26.109,398517.28961258,2025-10-31 12:48:46.902247
BNSOLSOL,1.0801,0.037,5050.919293,2025-10-31 12:48:46.902247
SCRUSDT,0.142,-5.333,1021348.1074,2025-10-31 12:48:46.902247
SUIBRL,12.67,-6.009,647964.532,2025-10-31 12:48:46.902247
TURBOTRY,0.0924,-6.949,8648661.2276,2025-10-31 12:48:46.902247
BNSOLUSDT,200.5,-5.201,2234386.7074,2025-10-31 12:48:46.902247
LUMIAUSDT,0.133,-9.524,8438652.71194,2025-10-31 12:48:46.902247
SCRBTC,1.3e-06,-2.985,0.21950808,2025-10-31 12:48:46.902247
SCRFDUSD,0.142,-5.333,5190.0078,2025-10-31 12:48:46.902247
SCRTRY,5.98,-4.777,2752314.837,2025-10-31 12:48:46.902247
KAIAUSDT,0.1031,-3.645,2394785.72933,2025-10-31 12:48:46.902247
COWUSDT,0.2185,-2.455,1495984.78799,2025-10-31 12:48:46.902247
CETUSUSDT,0.0463,-6.085,1198032.23249,2025-10-31 12:48:46.902247
PNUTUSDT,0.1238,-8.092,10108954.67607,2025-10-31 12:48:46.902247
ACTUSDT,0.0199,-7.009,3299413.15651,2025-10-31 12:48:46.902247
ACTTRY,0.83,-7.778,46554352.073,2025-10-31 12:48:46.902247
COWTRY,9.2,-2.335,6390699.994,2025-10-31 12:48:46.902247
CETUSTRY,1.95,-5.797,9070960.1,2025-10-31 12:48:46.902247
TROYTRY,0.0024,-41.463,11609435.5598,2025-10-31 12:48:46.902247
PNUTTRY,5.2,-8.289,47717097.592,2025-10-31 12:48:46.902247
ACTFDUSD,0.02,-5.66,12125.58894,2025-10-31 12:48:46.902247
ACTUSDC,0.02,-6.542,46487.1514,2025-10-31 12:48:46.902247
NEIROUSDC,0.00017579,-6.135,306722.33295008,2025-10-31 12:48:46.902247
PNUTBTC,1.12e-06,-7.438,0.41123113,2025-10-31 12:48:46.902247
PNUTFDUSD,0.1244,-7.988,19098.86504,2025-10-31 12:48:46.902247
PNUTUSDC,0.1238,-8.228,1074238.79646,2025-10-31 12:48:46.902247
USUALUSDT,0.029,-3.974,3054116.63774,2025-10-31 12:48:46.902247
ACTBRL,0.322,-75.231,1344033.0209,2025-10-31 12:48:46.902247
ACTEUR,0.0352,-51.978,360905.93658,2025-10-31 12:48:46.902247
CATIUSDC,0.0763,-5.335,32980.31963,2025-10-31 12:48:46.902247
ETHEURI,3317.9,-2.251,537950.871323,2025-10-31 12:48:46.902247
LUMIATRY,5.61,-9.076,115480998.3718,2025-10-31 12:48:46.902247
PNUTBRL,0.732,-48.085,3147370.1892,2025-10-31 12:48:46.902247
PNUTEUR,0.1075,-7.248,37097.50484,2025-10-31 12:48:46.902247
APEFDUSD,0.3986,-5.968,44940.267116,2025-10-31 12:48:46.902247
FDUSDUSDC,0.9978,-0.02,180085802.9443,2025-10-31 12:48:46.902247
HBARUSDC,0.19328,-8.172,31044270.52346,2025-10-31 12:48:46.902247
OMUSDC,0.106,-3.461,1184095.62919,2025-10-31 12:48:46.902247
RAYUSDC,1.668,-6.345,2404276.1732,2025-10-31 12:48:46.902247
TAOUSDC,434.2,-3.08,52621550.13912,2025-10-31 12:48:46.902247
TURBOFDUSD,0.002309,1.139,305410.481012,2025-10-31 12:48:46.902247
THEBTC,2.83e-06,-9.585,3.12319453,2025-10-31 12:48:46.902247
THEBNB,0.0006043,-43.455,506.4985016,2025-10-31 12:48:46.902247
THEFDUSD,0.3318,-31.489,728682.45117,2025-10-31 12:48:46.902247
THETRY,9.432,-7.511,14152279.8834,2025-10-31 12:48:46.902247
THEUSDT,0.2245,-7.537,1266759.11828,2025-10-31 12:48:46.902247
APEUSDC,0.3979,-5.666,222620.867467,2025-10-31 12:48:46.902247
BOMEEUR,0.000928,-39.662,407095.428465,2025-10-31 12:48:46.902247
EIGENUSDC,0.921,-14.246,2299209.95138,2025-10-31 12:48:46.902247
HBARFDUSD,0.19449,-7.842,247338.37906,2025-10-31 12:48:46.902247
MEMEUSDC,0.001516,-4.594,130061.826228,2025-10-31 12:48:46.902247
TROYUSDC,6.5e-05,-48.413,472310.045476,2025-10-31 12:48:46.902247
WLDEUR,0.697,-5.683,67607.2526,2025-10-31 12:48:46.902247
1MBABYDOGEUSDC,0.0009626,-4.618,253225.8699881,2025-10-31 12:48:46.902247
CETUSUSDC,0.0463,-6.085,474778.36131,2025-10-31 12:48:46.902247
COWUSDC,0.2189,-2.058,75308.91699,2025-10-31 12:48:46.902247
DYDXUSDC,0.303,-13.205,1150177.975925,2025-10-31 12:48:46.902247
HMSTRUSDC,0.000382,-5.679,56697.361356,2025-10-31 12:48:46.902247
TURBOUSDC,0.002201,-6.856,160731.132079,2025-10-31 12:48:46.902247
ENABRL,2.156,-6.545,262576.86499,2025-10-31 12:48:46.902247
EOSFDUSD,0.7747,0.545,146202.78474,2025-10-31 12:48:46.902247
KAIAUSDC,0.103,-3.738,143826.24628,2025-10-31 12:48:46.902247
SANDUSDC,0.2008,-5.059,193166.5028,2025-10-31 12:48:46.902247
XLMFDUSD,0.3025,-4.934,117396.5641,2025-10-31 12:48:46.902247
CHZUSDC,0.03066,-4.397,279604.43178,2025-10-31 12:48:46.902247
PYTHUSDC,0.1026,-9.043,679738.96491,2025-10-31 12:48:46.902247
RSRUSDC,0.005103,-8.153,496858.3265253,2025-10-31 12:48:46.902247
RSRFDUSD,0.005744,-35.191,261030.1696087,2025-10-31 12:48:46.902247
WUSDC,0.0633,-7.048,377433.68058,2025-10-31 12:48:46.902247
XTZUSDC,0.5703,-3.437,136450.89176,2025-10-31 12:48:46.902247
ACXUSDT,0.0649,-6.753,922831.69009,2025-10-31 12:48:46.902247
ORCAUSDT,1.464,-4.997,1138197.38004,2025-10-31 12:48:46.902247
MOVEBTC,6.2e-07,-3.125,0.14004392,2025-10-31 12:48:46.902247
MOVEUSDT,0.0672,-6.537,1121711.18835,2025-10-31 12:48:46.902247
MOVEBNB,6.02e-05,-4.444,0.73637908,2025-10-31 12:48:46.902247
MOVEFDUSD,0.1272,-17.723,355489.69476,2025-10-31 12:48:46.902247
MOVETRY,2.828,-6.327,1894962.4306,2025-10-31 12:48:46.902247
MEBTC,3.98e-06,-1.241,0.23462934,2025-10-31 12:48:46.902247
MEUSDT,0.436,-3.753,1075835.98474,2025-10-31 12:48:46.902247
MEFDUSD,0.436,-2.022,28783.72499,2025-10-31 12:48:46.902247
METRY,18.35,-3.421,1746011.5268,2025-10-31 12:48:46.902247
ACXUSDC,0.0649,-6.619,239282.06442,2025-10-31 12:48:46.902247
ORCAUSDC,1.465,-4.746,40833.6638,2025-10-31 12:48:46.902247
ACXFDUSD,0.1791,-54.451,341014.6997,2025-10-31 12:48:46.902247
ORCAFDUSD,2.116,-30.28,332594.97634,2025-10-31 12:48:46.902247
ACXTRY,2.74,-6.485,2159371.186,2025-10-31 12:48:46.902247
ORCATRY,61.5,-4.946,3926431.939,2025-10-31 12:48:46.902247
KSMTRY,407.0,-3.783,2236111.981,2025-10-31 12:48:46.902247
CELOTRY,9.86,-7.764,2712109.429,2025-10-31 12:48:46.902247
HIVEFDUSD,0.2369,16.757,286907.1857,2025-10-31 12:48:46.902247
HIVEUSDC,0.1234,-5.077,40375.0574,2025-10-31 12:48:46.902247
IDEXFDUSD,0.02222,-30.301,251703.399381,2025-10-31 12:48:46.902247
IDEXUSDC,0.01928,-2.429,18440.2961,2025-10-31 12:48:46.902247
TLMFDUSD,0.00415,-30.833,488553.9994,2025-10-31 12:48:46.902247
TLMUSDC,0.00308,-6.383,42711.42413,2025-10-31 12:48:46.902247
VELODROMEUSDT,0.0336,0.599,2450034.05815,2025-10-31 12:48:46.902247
VANAUSDT,2.746,-2.624,7083942.78868,2025-10-31 12:48:46.902247
VANABNB,0.00866,-5.664,471.3417337,2025-10-31 12:48:46.902247
VANAFDUSD,2.759,-1.499,42100.89497,2025-10-31 12:48:46.902247
VANATRY,115.5,-1.618,88080015.878,2025-10-31 12:48:46.902247
1000CATUSDT,0.00503,-6.679,1040493.807095,2025-10-31 12:48:46.902247
1000CATBNB,8.7e-06,-31.116,262.21058163,2025-10-31 12:48:46.902247
1000CATFDUSD,0.00773,-10.532,84655.140159,2025-10-31 12:48:46.902247
1000CATTRY,0.212,-6.608,8826962.0567,2025-10-31 12:48:46.902247
PENGUUSDT,0.018707,-10.902,45045153.940215,2025-10-31 12:48:46.902247
PENGUBNB,7.32e-06,-32.033,355.96540893,2025-10-31 12:48:46.902247
PENGUFDUSD,0.018746,-10.903,109548.415456,2025-10-31 12:48:46.902247
PENGUTRY,0.7863,-11.052,106426497.3005,2025-10-31 12:48:46.902247
USUALBTC,2.7e-07,3.846,0.00635215,2025-10-31 12:48:46.902247
USUALFDUSD,0.0475,-24.842,342031.81377,2025-10-31 12:48:46.902247
USUALTRY,1.22,-3.937,25002216.341,2025-10-31 12:48:46.902247
1000CATUSDC,0.00503,-6.679,49696.920432,2025-10-31 12:48:46.902247
PENGUUSDC,0.018703,-10.955,12375928.178278,2025-10-31 12:48:46.902247
BIOUSDT,0.0799,-6.55,6154959.41284,2025-10-31 12:48:46.902247
BIOBNB,7.323e-05,-3.53,3.39692305,2025-10-31 12:48:46.902247
BIOFDUSD,0.0784,-19.008,4241.12645,2025-10-31 12:48:46.902247
BIOTRY,3.36,-6.407,74925329.2566,2025-10-31 12:48:46.902247
BIOUSDC,0.0801,-6.316,1373186.15604,2025-10-31 12:48:46.902247
HIVETRY,5.18,-4.428,145810.373,2025-10-31 12:48:46.902247
MOVEUSDC,0.0672,-6.667,56425.36437,2025-10-31 12:48:46.902247
PHATRY,2.31,-4.938,1506696.61,2025-10-31 12:48:46.902247
SUSHITRY,20.77,-4.899,598858.075,2025-10-31 12:48:46.902247
DUSDT,0.02013,-5.803,264494.45368,2025-10-31 12:48:46.902247
DTRY,0.851,-5.444,1808350.2781,2025-10-31 12:48:46.902247
APTJPY,502.3,-5.173,13873294.516,2025-10-31 12:48:46.902247
SUIJPY,363.94,-6.056,222268987.7675,2025-10-31 12:48:46.902247
XLMJPY,46.76,-4.357,22326158.641,2025-10-31 12:48:46.902247
PEPEJPY,0.001014,-5.937,43457606.1182,2025-10-31 12:48:46.902247
PHAUSDC,0.055,-5.498,95651.8086,2025-10-31 12:48:46.902247
USDCPLN,3.675,0.74,10061468.871,2025-10-31 12:48:46.902247
STEEMUSDC,0.0837,-4.994,13463.63563,2025-10-31 12:48:46.902247
USUALUSDC,0.029,-3.974,915035.79164,2025-10-31 12:48:46.902247
AIXBTUSDT,0.0696,-6.827,5599714.69928,2025-10-31 12:48:46.902247
AIXBTUSDC,0.0699,-6.551,372113.97092,2025-10-31 12:48:46.902247
CGPTUSDT,0.0511,-5.37,687421.38131,2025-10-31 12:48:46.902247
CGPTUSDC,0.0511,-3.766,98880.31603,2025-10-31 12:48:46.902247
COOKIEUSDT,0.0809,-7.011,1898133.55103,2025-10-31 12:48:46.902247
COOKIEUSDC,0.0808,-7.02,584413.03483,2025-10-31 12:48:46.902247
SBTC,1.31e-06,-7.746,0.60687721,2025-10-31 12:48:46.902247
SBNB,0.000131,-7.092,10.7817111,2025-10-31 12:48:46.902247
SETH,3.73e-05,-6.516,7.98790708,2025-10-31 12:48:46.902247
SEUR,0.1235,-8.99,38000.22702,2025-10-31 12:48:46.902247
SFDUSD,0.1432,-9.424,162766.09784,2025-10-31 12:48:46.902247
STRY,6.01,-9.215,10947169.076,2025-10-31 12:48:46.902247
SUSDC,0.1429,-9.327,1262147.68023,2025-10-31 12:48:46.902247
SUSDT,0.1425,-9.524,12389331.54685,2025-10-31 12:48:46.902247
IOTXJPY,1.73,-4.049,42371980.27,2025-10-31 12:48:46.902247
SEIJPY,28.77,-5.268,36179058.99,2025-10-31 12:48:46.902247
SOLVUSDT,0.01972,10.168,16195119.51437,2025-10-31 12:48:46.902247
SOLVBNB,1.804e-05,12.75,3668.95362303,2025-10-31 12:48:46.902247
SOLVFDUSD,0.01975,10.028,1401281.99578,2025-10-31 12:48:46.902247
SOLVTRY,0.828,10.106,191303669.206,2025-10-31 12:48:46.902247
TRUMPUSDT,8.114,-3.024,249371929.225865,2025-10-31 12:48:46.902247
TRUMPUSDC,8.113,-3.117,18676906.480721,2025-10-31 12:48:46.902247
AIXBTTRY,2.93,-6.984,32647665.988,2025-10-31 12:48:46.902247
TRUMPTRY,341.0,-2.987,546684359.6869,2025-10-31 12:48:46.902247
ANIMEUSDT,0.00861,-5.281,777018.256962,2025-10-31 12:48:46.902247
ANIMEUSDC,0.00863,-4.851,22045.489133,2025-10-31 12:48:46.902247
ANIMEBNB,3.24e-05,-20.0,486.32778003,2025-10-31 12:48:46.902247
ANIMEFDUSD,0.01729,-2.592,422199.878839,2025-10-31 12:48:46.902247
ANIMETRY,0.362,-4.987,2809855.3573,2025-10-31 12:48:46.902247
BERABTC,1.659e-05,1.097,0.75966341,2025-10-31 12:48:46.902247
BERAUSDT,1.821,-0.492,6974170.049478,2025-10-31 12:48:46.902247
BERAUSDC,1.825,-0.328,1159496.18548,2025-10-31 12:48:46.902247
BERAFDUSD,1.823,-0.546,110437.364998,2025-10-31 12:48:46.902247
BERABNB,0.001677,2.506,11.89487701,2025-10-31 12:48:46.902247
BERATRY,76.63,0.052,7804281.81668,2025-10-31 12:48:46.902247
1000CHEEMSUSDT,0.001387,-0.431,1698886.715138,2025-10-31 12:48:46.902247
1000CHEEMSUSDC,0.001387,-0.288,34353.581669,2025-10-31 12:48:46.902247
TSTUSDT,0.01745,-4.801,1679996.089851,2025-10-31 12:48:46.902247
TSTUSDC,0.01749,-4.531,172673.217684,2025-10-31 12:48:46.902247
LAYERBTC,2.37e-06,-3.265,0.14561988,2025-10-31 12:48:46.902247
LAYERUSDT,0.2579,-5.566,974567.90236,2025-10-31 12:48:46.902247
LAYERUSDC,0.2585,-5.277,52888.981246,2025-10-31 12:48:46.902247
LAYERBNB,0.000236,-2.801,67.24170282,2025-10-31 12:48:46.902247
LAYERFDUSD,0.2603,-3.27,30305.053626,2025-10-31 12:48:46.902247
LAYERTRY,10.86,-5.153,4420862.3603,2025-10-31 12:48:46.902247
QTUMTRY,77.0,-6.326,798977.21,2025-10-31 12:48:46.902247
TRUMPEUR,7.044,-2.302,245755.37163,2025-10-31 12:48:46.902247
VTHOTRY,0.0473,-3.862,121736.58,2025-10-31 12:48:46.902247
HEIBTC,2.23e-06,6.699,0.23892651,2025-10-31 12:48:46.902247
HEIUSDT,0.2428,3.983,1469513.93151,2025-10-31 12:48:46.902247
CAKEUSDC,2.429,-6.541,2217747.82063,2025-10-31 12:48:46.902247
HEIUSDC,0.2427,5.247,43547.47946,2025-10-31 12:48:46.902247
TRUMPFDUSD,8.136,-3.062,1434139.93135,2025-10-31 12:48:46.902247
TSTFDUSD,0.042,-22.078,349069.756899,2025-10-31 12:48:46.902247
BNXUSDC,1.7783,-10.911,763054.1332,2025-10-31 12:48:46.902247
LTCJPY,14571.0,-4.207,27327698.795,2025-10-31 12:48:46.902247
BCHJPY,85996.0,-2.631,55589293.8666,2025-10-31 12:48:46.902247
LINKJPY,2669.0,-5.822,75990947.52,2025-10-31 12:48:46.902247
KAITOBTC,9.09e-06,-4.316,0.07945596,2025-10-31 12:48:46.902247
KAITOUSDT,0.9945,-6.011,2564785.18702,2025-10-31 12:48:46.902247
KAITOUSDC,0.9985,-5.463,129340.67401,2025-10-31 12:48:46.902247
KAITOBNB,0.0021556,-28.849,404.4207294,2025-10-31 12:48:46.902247
KAITOFDUSD,1.0015,-4.855,23075.55495,2025-10-31 12:48:46.902247
KAITOTRY,41.865,-5.526,10700194.2776,2025-10-31 12:48:46.902247
ETHMXN,71604.0,-0.9,483670.9592,2025-10-31 12:48:46.902247
KAITOBRL,7.524,52.927,2433371.2245,2025-10-31 12:48:46.902247
SOLMXN,3442.0,-2.906,156268.905,2025-10-31 12:48:46.902247
BNBARS,1633276.0,-1.159,22825749.255,2025-10-31 12:48:46.902247
SOLARS,276579.0,-4.582,18131381.137,2025-10-31 12:48:46.902247
TRUMPBRL,43.78,-1.33,254028.1258,2025-10-31 12:48:46.902247
TRXFDUSD,0.2961,-0.571,38227.32467,2025-10-31 12:48:46.902247
TSTTRY,0.735,-4.545,18276037.441,2025-10-31 12:48:46.902247
SHELLBTC,1.06e-06,1.923,1.35576859,2025-10-31 12:48:46.902247
SHELLUSDT,0.1173,0.773,10286761.87308,2025-10-31 12:48:46.902247
SHELLUSDC,0.1172,0.774,660985.17867,2025-10-31 12:48:46.902247
SHELLBNB,7.78e-05,-49.349,309.04191481,2025-10-31 12:48:46.902247
SHELLFDUSD,0.1174,0.514,33902.47949,2025-10-31 12:48:46.902247
SHELLTRY,4.93,0.818,168770693.826,2025-10-31 12:48:46.902247
REDUSDT,0.3151,-5.743,496698.38857,2025-10-31 12:48:46.902247
GPSUSDT,0.00732,-9.406,1058714.008638,2025-10-31 12:48:46.902247
GPSUSDC,0.00733,-9.394,59138.875087,2025-10-31 12:48:46.902247
GPSFDUSD,0.01982,-31.89,156177.29007,2025-10-31 12:48:46.902247
GPSTRY,0.308,-8.876,10237031.9272,2025-10-31 12:48:46.902247
GPSBNB,6.74e-06,-6.906,0.99057373,2025-10-31 12:48:46.902247
